Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	tree_length
70884	-1001.253	-1068.344	67.09138	0.0422927	0.00994432	0.0206647	0.00665831	0.0316103	0.00679358	0.0151439	0.0604554	0.00383049	0.0180265	0.0245611	0.00873369	0.0123781	0.00419564	0.00922267	0.00900599	0.00232823	0.0460452	0.0243048	0.000599454	0.0357137	0.0395752	0.00276967	0.0772517	0.00599647	0.015922	0.0735246	0.0504311	0.0424994	0.0342086	0.00487364	0.0134134	0.0396561	0.0474103	0.00971904	0.0270467	0.0853992	0.117017	0.0913123	0.0922477	0.0102885	0.0880214	0.127554	0.077657	0.0907114	0.32883	0.106086	0.0445216	0.0307068	0.694618	1.57259	0.366264	0.612719	0.858281	1.16512	1.63207	2.73027	0.7262514	0.8281935	0.0195153	0.00458864	0.00953539	0.00307237	0.0145861	0.00313478	0.00698789	0.0278961	0.00176752	0.00831804	0.0113333	0.00403001	0.00571167	0.00193601	0.00425565	0.00415566	0.00107432	0.0212468	0.0112151	0.000276608	0.0164795	0.0182613	0.00127802	0.0356465	0.00276697	0.00734695	0.0339267	0.0232706	0.0196107	0.015785	0.00224886	0.00618939	0.0182986	0.0218767	0.00448469	0.0124803	0.0394061	0.0539955	0.0421345	0.0425662	0.00474747	0.040616	0.0588579	0.0358335	0.0418572	0.151733	0.0489517	0.0205438	0.0141691	2.167161
70920	-997.2912	-1064.592	67.30099	0.0111104	0.00419959	0.0192842	0.00865527	0.0075649	0.00753167	0.0173885	0.0779338	0.0210797	0.0449049	0.0116664	0.00321439	0.0036472	0.00515425	0.00327613	0.0123076	0.00397982	0.0210578	0.0172731	0.00415907	0.0218085	0.0121515	0.0368692	0.0214202	0.00351153	0.0119015	0.0122056	0.0215216	0.024395	0.0660106	0.113421	0.0899838	0.0522116	0.0302151	0.0553167	0.0140618	0.204342	0.0352117	0.0553292	0.212515	0.00594622	0.0732251	0.038047	0.046265	0.0259531	0.125711	0.075035	0.0344885	0.0757868	0.78426	1.40451	0.385733	0.628393	0.865071	1.15597	1.59136	2.59246	0.6888019	1.046974	0.0058468	0.00221002	0.0101483	0.00455481	0.003981	0.00396352	0.00915063	0.0410124	0.0110931	0.0236311	0.0061394	0.00169156	0.00191933	0.0027124	0.00172405	0.00647684	0.00209437	0.0110816	0.00908993	0.0021887	0.0114767	0.00639466	0.0194023	0.0112723	0.00184793	0.00626311	0.00642317	0.0113257	0.0128378	0.0347379	0.0596875	0.0473536	0.0274762	0.0159006	0.0291102	0.00739998	0.107534	0.01853	0.0291168	0.111835	0.00312918	0.0385345	0.0200221	0.0243468	0.0136577	0.0661552	0.0394869	0.0181494	0.0398826	1.90025
70956	-998.8914	-1066.278	67.38649	0.0174661	0.00222537	0.000383119	0.0041285	0.0356173	0.0142778	0.0272249	0.0984935	0.00385493	0.0277634	0.0446636	0.00127018	0.00104742	0.00414872	0.00017757	0.00461735	0.000589303	0.0188722	0.0003113	0.0186429	0.0580635	0.0288284	0.0103238	0.0019052	0.00638627	0.00738718	0.00340446	0.014472	0.0304269	0.0345005	0.0495634	0.071347	0.0420657	0.0406282	0.0487843	0.0172805	0.0963072	0.0176262	0.000214009	0.130005	0.0344944	0.0305944	0.134203	0.0408088	0.0271022	0.0975729	0.034218	0.0138396	0.0564642	0.864145	1.25473	0.271221	0.529213	0.819932	1.21961	1.8896	3.68702	0.9434744	1.291334	0.0116085	0.00147905	0.000254633	0.00274393	0.0236724	0.00948951	0.0180945	0.0654619	0.00256211	0.0184525	0.0296849	0.000844201	0.000696147	0.00275737	0.000118019	0.00306884	0.000391669	0.012543	0.0002069	0.0123907	0.0385909	0.0191603	0.0068615	0.00126626	0.00424452	0.00490976	0.00226271	0.00961855	0.0202227	0.0229301	0.0329414	0.0474195	0.0279582	0.0270028	0.0324236	0.0114852	0.0640088	0.0117149	0.000142237	0.0864052	0.0229261	0.020334	0.0891954	0.0271228	0.018013	0.0648501	0.0227424	0.00919827	0.0375279	1.504592
70992	-1002.969	-1070.535	67.56518	0.0166465	0.0152693	0.0211065	0.0446154	0.025904	0.0100147	0.0136657	0.0828275	0.00454808	0.0105441	0.0267077	0.000126929	0.00412872	0.0014625	0.0161215	0.0327389	0.00707911	0.00410198	0.000524006	0.00354983	0.00684228	0.0133187	0.0349235	0.0304061	0.000337052	0.00160691	0.0105858	0.0315261	0.0478079	0.0140555	0.0168182	0.0745257	0.009419	0.00576371	0.00909874	0.0674985	0.147817	0.0215549	0.0632485	0.0125455	0.0590286	0.0296244	0.0301627	0.0384244	0.033274	0.143963	0.0377768	0.0153778	0.0266107	0.826254	1.32577	0.237933	0.496472	0.803757	1.24416	2.01421	4.20287	1.038159	1.168543	0.012101	0.0110999	0.0153432	0.0324328	0.0188307	0.00728012	0.00993417	0.0602108	0.00330619	0.00766492	0.019415	9.22699e-05	0.00300134	0.00106315	0.0117194	0.0237993	0.0051461	0.0029819	0.000380922	0.00258052	0.00497394	0.00968193	0.0253874	0.0221035	0.000245017	0.00116813	0.0076953	0.0229177	0.0347536	0.0102175	0.0122259	0.0541759	0.00684706	0.00418988	0.00661426	0.0490674	0.107455	0.0156692	0.045978	0.00911988	0.0429103	0.0215352	0.0219265	0.0279323	0.0241883	0.104653	0.0274615	0.0111788	0.0193445	1.375626
71028	-1006.334	-1074.492	68.15802	0.0111247	0.00663843	0.00237005	0.0141236	0.0128497	0.0108409	0.0120372	0.0604538	0.00147001	0.00699786	0.00380526	0.000823433	0.0036738	0.00173292	0.0142504	0.00180771	0.000781204	0.00906958	0.0123724	0.0234987	0.0336545	0.0177478	0.00336578	0.00679544	0.0017089	0.0180962	0.00309603	0.0140605	0.0363637	0.00654229	0.0549086	0.0175382	0.0104417	0.0174439	0.0272328	0.000974782	0.0993992	0.0184237	0.00868762	0.086104	0.0182101	0.0288472	0.0263445	0.0446662	0.0326177	0.0978057	0.0357841	0.0185733	0.0430426	0.695308	1.5713	0.195865	0.451528	0.780312	1.28154	2.2147	5.10557	1.178842	0.8296984	0.0107051	0.00638803	0.00228065	0.0135908	0.012365	0.010432	0.0115831	0.0581735	0.00141456	0.0067339	0.00366172	0.000792373	0.00353523	0.00166756	0.0137129	0.00173953	0.000751737	0.00872747	0.0119057	0.0226124	0.0323851	0.0170783	0.00323882	0.00653912	0.00164444	0.0174136	0.00297925	0.0135301	0.034992	0.00629552	0.0528375	0.0168767	0.0100478	0.0167859	0.0262056	0.000938013	0.0956498	0.0177287	0.00835992	0.0828561	0.0175232	0.0277591	0.0253508	0.0429813	0.0313874	0.0941164	0.0344343	0.0178727	0.041419	1.039199
71064	-1003.021	-1071.046	68.02484	0.00852451	0.000543348	0.0226621	0.00131745	0.00759143	0.000300025	0.00452164	0.0211831	0.00843063	0.017465	0.00981498	0.000414166	0.00635401	0.0048869	0.00142335	0.0111128	0.00288941	0.00610985	0.00177844	0.00374406	0.00820203	0.0129911	0.00326921	0.00671048	0.00037692	0.00533848	0.00198448	0.0234539	0.0168458	0.00622625	0.0432278	0.0123341	0.001296	0.0146605	0.0196823	0.00448829	0.045183	0.0416772	0.00560802	0.0601188	0.0318128	0.00192015	0.0553252	0.0232028	0.0180556	0.034427	0.0164092	0.0192188	0.0211857	0.797918	1.3789	0.158334	0.407034	0.755461	1.3237	2.4568	6.31576	1.33265	1.08499	0.0122426	0.000780337	0.0325465	0.00189207	0.0109025	0.000430885	0.00649382	0.0304224	0.0121078	0.0250826	0.0140959	0.000594811	0.00912541	0.00701839	0.00204416	0.0159598	0.00414966	0.00877474	0.00255414	0.00537709	0.0117795	0.0186574	0.00469513	0.00963735	0.000541319	0.00766693	0.00285004	0.0336837	0.0241933	0.00894193	0.0620822	0.0177138	0.00186127	0.0210549	0.028267	0.00644592	0.0648902	0.0598554	0.00805404	0.0863405	0.0456884	0.00275765	0.0794561	0.0333231	0.0259308	0.0494428	0.0235663	0.0276013	0.0304261	0.6962991
71100	-988.7007	-1056.208	67.5074	0.0043788	0.0174445	0.0206649	0.00423076	0.0259972	0.0115895	0.000358014	0.0774037	0.00453582	0.0146587	0.032653	0.00255167	0.00280634	0.0076882	0.00306502	0.00741337	0.011571	0.0165424	0.0136833	0.00837555	0.0177387	0.017419	0.00049888	0.000745587	0.00219291	0.0175352	0.0640222	0.039951	0.0152727	0.0172813	0.00443264	0.0140397	0.0349027	0.156734	0.013338	0.115266	0.0858205	0.0394914	0.0635754	0.056792	0.0196001	0.0117162	0.00194703	0.0413675	0.0207751	0.178278	0.120066	0.0151867	0.0574785	0.857589	1.26702	0.328253	0.580836	0.844091	1.18471	1.72165	3.04643	0.805477	1.269102	0.00285995	0.0113936	0.013497	0.00276326	0.0169797	0.00756948	0.000233832	0.0505551	0.00296251	0.00957411	0.0213268	0.00166659	0.00183292	0.00502144	0.00200187	0.00484193	0.0075574	0.0108044	0.00893704	0.00547037	0.0115858	0.0113769	0.000325836	0.000486969	0.00143227	0.0114528	0.0418152	0.0260934	0.00997515	0.0112871	0.00289512	0.0091698	0.0227962	0.102369	0.00871152	0.075284	0.0560524	0.0257932	0.0415233	0.0370929	0.0128015	0.00765229	0.00127168	0.0270186	0.013569	0.11644	0.078419	0.00991897	0.0375413	1.531076
71136	-995.3287	-1062.281	66.95198	0.0183478	0.000561502	0.0292097	0.00649172	0.0804998	0.0152792	0.0144106	0.106998	0.0117326	0.0211037	0.0652787	0.00738028	0.0124458	0.0179843	0.0164935	0.00563682	0.00764485	0.00327616	0.018503	0.00504222	0.0310063	0.00453733	0.010813	0.00228992	0.00362178	0.0284475	0.105534	0.026299	0.0301825	0.0562695	0.015981	0.10201	0.0259084	0.115729	0.0132612	0.172127	0.0910767	0.12217	0.129234	0.0656033	0.0111926	0.000591754	0.0441572	0.0779679	0.0154611	0.165375	0.165448	0.0142465	0.0365499	0.82863	1.32132	0.469536	0.691627	0.891339	1.12191	1.44587	2.12976	0.5466476	1.175858	0.00854416	0.000261479	0.0136023	0.00302304	0.0374869	0.00711518	0.00671068	0.0498263	0.00546359	0.00982751	0.0303988	0.00343683	0.00579571	0.00837489	0.00768064	0.00262494	0.00356003	0.00152563	0.00861644	0.00234804	0.0144389	0.00211293	0.00503534	0.00106636	0.00168658	0.0132473	0.0491449	0.0122468	0.0140553	0.0262034	0.00744199	0.0475038	0.0120649	0.0538925	0.00617543	0.0801556	0.0424123	0.0568918	0.0601811	0.0305499	0.00521215	0.000275566	0.020563	0.0363079	0.00719989	0.0770111	0.0770454	0.00663425	0.0170204	2.147412
71172	-1001.101	-1069.369	68.26845	0.0065743	0.0106809	0.0186373	0.00811712	0.0131024	0.00193682	0.006409	0.0410251	0.0029466	0.000864426	0.010078	0.000425825	0.00255508	0.000157146	0.00373055	0.0252594	0.00518115	0.00678772	0.00854691	0.0164968	0.00206671	0.0197743	0.00789407	0.0176932	0.00194033	0.00661916	0.0150259	0.0395177	0.0142809	0.0553319	0.00443954	0.0291222	0.0216389	0.0352846	0.013173	0.0161763	0.0180811	0.00450296	0.00298887	0.0338411	0.0385779	0.00947275	0.00696174	0.00288009	0.0184818	0.0336033	0.00440673	0.0166128	0.00436545	0.722828	1.5197	0.16774	0.418653	0.762123	1.31212	2.38862	5.96159	1.290922	0.8918243	0.00960779	0.0156093	0.0272369	0.0118625	0.0191481	0.00283049	0.00936621	0.0599548	0.00430621	0.00126329	0.0147282	0.000622308	0.00373404	0.000229656	0.00545189	0.0369144	0.00757182	0.00991969	0.0124906	0.0241088	0.00302032	0.0288984	0.0115365	0.0258571	0.00283564	0.00967335	0.0219591	0.0577517	0.0208704	0.0808629	0.00648802	0.0425597	0.0316234	0.0515655	0.0192512	0.0236404	0.026424	0.0065807	0.00436798	0.0494559	0.0563783	0.0138436	0.010174	0.00420902	0.0270097	0.0491083	0.00644007	0.0242781	0.00637974	0.6842678
71208	-1002.861	-1069.952	67.09103	0.0162952	0.000863248	0.014876	0.015157	0.0420141	0.0103814	0.00728568	0.0801506	0.001424	0.0190451	0.0490446	0.00657817	0.0142935	0.0112884	0.00197948	0.0524909	0.00614074	0.0109997	0.0432056	0.0218919	0.0291357	0.0393344	0.0315106	0.0519017	0.00502988	0.00581174	0.058778	0.0573001	0.0133986	0.0154786	0.00876701	0.0509329	0.0597873	0.106358	0.00564923	0.113798	0.0723056	0.105403	0.0583898	0.0491018	0.0119467	0.00651558	0.089008	0.0841576	0.00240932	0.205594	0.0894786	0.0250503	0.0451668	0.758963	1.45194	0.275746	0.5335	0.821998	1.21655	1.87441	3.62653	0.9315128	0.9801033	0.00847428	0.00044893	0.00773624	0.00788235	0.0218493	0.00539879	0.00378889	0.0416821	0.000740545	0.00990432	0.0255055	0.00342096	0.0074333	0.0058705	0.00102942	0.0272977	0.00319347	0.00572033	0.0224689	0.0113848	0.0151519	0.0204557	0.016387	0.0269913	0.00261577	0.00302238	0.0305673	0.0297988	0.0069679	0.00804958	0.00455925	0.0264875	0.0310922	0.0553112	0.00293786	0.0591802	0.0376023	0.0548143	0.0303655	0.0255352	0.00621286	0.00338841	0.0462883	0.0437659	0.00125296	0.106918	0.0465331	0.0130274	0.0234889	1.922903
71244	-1006.141	-1073.554	67.4125	0.00860365	0.0117406	0.00488659	0.00108169	0.0215292	0.00697057	0.0104109	0.0389702	0.0146884	0.0283905	0.054675	0.0167849	0.00300903	0.0135001	0.00195972	0.0455643	0.00398977	0.00566951	0.0108078	6.85399e-05	0.0438469	0.0181144	0.000310614	0.0133358	0.00303497	0.00812335	0.0021688	0.0171121	0.0707434	0.000519976	0.0777686	0.0392011	0.0636433	0.0221667	0.058618	0.0844051	0.124492	0.0491894	0.00747946	0.0364912	0.0558641	0.00937169	0.111271	0.0515298	0.0342355	0.0258635	0.00242953	0.0249627	0.125708	0.884967	1.21569	0.29456	0.550953	0.830295	1.20439	1.81504	3.3949	0.8837881	1.36492	0.00579252	0.00790453	0.00328996	0.00072826	0.0144948	0.00469303	0.0070093	0.0262372	0.00988916	0.0191143	0.0368107	0.0113006	0.00202587	0.00908909	0.00131941	0.0306768	0.00268616	0.00381707	0.00727648	4.61454e-05	0.0295205	0.0121958	0.000209125	0.00897849	0.00204333	0.00546916	0.00146017	0.011521	0.047629	0.000350081	0.0523588	0.0263927	0.0428487	0.014924	0.0394654	0.0568268	0.0838162	0.0331174	0.00503565	0.0245682	0.0376113	0.00630961	0.0749148	0.0346931	0.0230495	0.017413	0.00163572	0.0168065	0.0846347	1.485302
71280	-1002.141	-1069.612	67.47154	0.00733556	0.0011941	0.00258266	0.0124924	0.0200037	0.00806012	0.0190422	0.0575183	0.00825957	0.0555631	0.0389862	0.00407957	0.0126659	0.0024352	0.00994807	0.0214153	0.00338076	0.00736864	0.0141676	0.00884621	0.00610505	0.0499307	0.00456746	0.00778926	0.00510246	0.00970454	0.00917261	0.0638578	0.070252	0.00103803	0.113507	0.0191886	0.0583076	0.00935089	0.0542206	0.164568	0.0320478	0.015809	0.0015937	0.041408	0.0363747	0.0126972	0.10418	0.0365583	0.0336141	0.032897	0.0179902	0.0207118	0.0535804	0.914607	1.16011	0.309683	0.564572	0.836645	1.19525	1.77125	3.22911	0.8475852	1.47821	0.00523419	0.000852031	0.00184282	0.00891376	0.0142734	0.00575119	0.0135873	0.0410414	0.0058935	0.0396463	0.0278181	0.00291092	0.00903761	0.00173761	0.00709831	0.0152806	0.0024123	0.0052578	0.0101091	0.00631209	0.00435618	0.0356274	0.00325905	0.00555792	0.00364079	0.00692454	0.00654499	0.0455649	0.0501273	0.00074067	0.0809914	0.0136918	0.0416046	0.0066722	0.0386884	0.117425	0.0228673	0.0112803	0.00113716	0.0295461	0.0259547	0.00905989	0.0743365	0.0260857	0.0239849	0.0234732	0.0128367	0.0147786	0.0382316	1.40147
71316	-1000.694	-1068.714	68.02023	0.00448181	0.00515735	0.0212618	0.00519703	0.0297409	0.00114413	0.0143005	0.049508	0.0219286	0.0117242	0.0361017	0.00343166	0.00208188	0.00604056	0.000611436	0.00902603	0.00632683	0.0205366	0.0180712	0.0241613	0.0153149	0.0203029	0.0194818	0.00280091	0.000161809	0.0118491	0.0234584	0.020418	0.0104545	0.0479296	0.00414875	0.0386372	0.0216567	0.0281922	0.0844587	0.0104063	0.0351678	0.0809962	0.138146	0.0810747	0.0289941	0.0520887	0.0308268	0.0739862	0.0169609	0.00105226	0.083129	0.0273176	0.054172	0.593659	1.76189	0.189784	0.444637	0.776576	1.2877	2.24903	5.26915	1.201646	0.6317707	0.00330903	0.0038078	0.0156981	0.0038371	0.0219584	0.000844741	0.0105584	0.036553	0.0161905	0.00865628	0.0266548	0.00253368	0.0015371	0.00445989	0.000451438	0.00666414	0.00467126	0.0151627	0.0133424	0.0178389	0.0113073	0.0149901	0.0143839	0.00206798	0.000119468	0.00874845	0.0173199	0.0150751	0.00771879	0.0353876	0.00306312	0.0285268	0.0159897	0.020815	0.0623579	0.00768319	0.0259653	0.0598015	0.101997	0.0598594	0.0214071	0.0384584	0.0227602	0.0546258	0.0125227	0.000776909	0.0613762	0.0201693	0.0399965	1.354418
71352	-1001.145	-1068.461	67.31611	0.0420408	0.0078591	0.0111918	0.0185582	0.0098214	0.00282353	0.0214047	0.11106	0.00440211	0.0216267	0.0403319	0.0044182	0.00400816	0.00241985	0.00315162	0.0396941	0.0103354	0.0155738	0.0118829	0.0190673	0.00799689	0.00814326	0.0231811	0.0106688	0.0013851	0.00228191	0.0318631	0.0455312	0.0766456	0.000791579	0.129219	0.0288403	0.133119	0.0206464	0.0550612	0.15894	0.109451	0.0183559	0.000645317	0.0334728	0.0219408	0.0167308	0.103837	0.0259826	0.0264977	0.0308678	0.0340708	0.00183398	0.138478	0.761328	1.44751	0.242136	0.50073	0.805902	1.24085	1.99708	4.12991	1.025497	0.9861688	0.0247568	0.00462804	0.00659055	0.0109285	0.00578358	0.00166271	0.0126047	0.0654003	0.0025923	0.0127354	0.0237505	0.00260177	0.00236031	0.00142499	0.00185591	0.0233749	0.00608626	0.00917105	0.00699752	0.0112283	0.00470917	0.00479537	0.0136508	0.0062826	0.000815652	0.00134376	0.0187634	0.0268122	0.0451347	0.000466142	0.0760941	0.0169833	0.0783906	0.0121582	0.0324242	0.0935961	0.0644531	0.0108093	0.000380011	0.0197113	0.0129204	0.00985238	0.0611473	0.0153005	0.0156038	0.0181773	0.0200635	0.00107999	0.0815463	1.698151
71388	-999.2653	-1066.975	67.70985	0.00144477	0.0123979	0.00480235	0.00607375	0.0134242	0.000610801	0.017476	0.0327869	0.0172728	0.0267608	0.00030747	0.00196902	0.00253589	0.00859303	0.00798555	0.00585571	0.00194554	0.0118273	0.00498242	0.0175291	0.00708801	0.00826158	0.0271117	0.00248886	0.00494359	0.00027205	0.0257555	0.051121	0.0490922	0.00779861	0.0733856	0.0122082	0.0779417	0.0118857	0.0170803	0.179156	0.07783	0.0164283	0.000536085	0.0381751	0.0160962	0.0200511	0.0557142	0.0202028	0.00643659	0.0263738	0.0196993	0.00144414	0.0755085	0.843057	1.29427	0.205078	0.461765	0.785788	1.27261	2.1656	4.8762	1.145606	1.221333	0.00128234	0.0110041	0.00426244	0.0053909	0.0119149	0.000542131	0.0155112	0.0291008	0.0153308	0.0237522	0.000272902	0.00174765	0.00225079	0.00762694	0.00708776	0.00519737	0.00172681	0.0104976	0.00442226	0.0155583	0.00629113	0.00733276	0.0240636	0.00220904	0.0043878	0.000241465	0.0228599	0.0453737	0.0435729	0.00692184	0.0651351	0.0108356	0.069179	0.0105494	0.0151601	0.159014	0.0690798	0.0145813	0.000475814	0.0338832	0.0142865	0.0177968	0.0494505	0.0179315	0.00571294	0.0234087	0.0174846	0.00128178	0.0670193	1.126668
71424	-1001.285	-1069.101	67.81614	0.00673462	0.00176908	0.00394509	0.0110067	0.0103437	0.0010967	0.00492648	0.0359057	0.00434925	0.0102778	0.0129232	0.00361996	0.00435797	0.00584474	0.00543953	0.0182111	0.00209068	0.000359496	0.000247929	0.0113211	0.0214329	0.00128853	0.0053194	0.00970147	0.00114879	0.00338209	0.0292704	0.0266307	0.0191075	0.0275282	0.00140705	0.0367181	0.00593778	0.00311479	0.000796649	0.0307939	0.0239675	0.004953	0.0343089	0.0277307	0.0363216	0.0252557	0.0801714	0.00788798	0.00409037	0.0960245	0.0402728	0.0214131	0.0131719	0.795208	1.38399	0.128336	0.3674	0.731697	1.36669	2.72183	7.79204	1.484535	1.077334	0.00848276	0.00222829	0.00496914	0.0138637	0.0130287	0.00138138	0.00620527	0.0452259	0.00547821	0.0129456	0.0162778	0.00455961	0.00548919	0.00736189	0.0068515	0.0229383	0.00263337	0.000452813	0.000312285	0.0142598	0.0269964	0.001623	0.00670019	0.0122197	0.00144698	0.00425999	0.0368682	0.0335434	0.0240674	0.0346738	0.00177229	0.0462492	0.00747908	0.00392331	0.00100344	0.0387873	0.0301888	0.00623868	0.0432146	0.0349289	0.0457498	0.0318115	0.100982	0.0099355	0.00515213	0.12095	0.0507266	0.0269714	0.016591	0.7939185
71460	-993.4107	-1061.154	67.7434	0.00615573	0.0116098	0.00159643	0.00513462	0.0293913	0.00776891	0.0141248	0.0387636	0.00815333	0.0246117	0.0199632	0.00119531	0.00320551	0.00314453	0.000350532	0.0318809	0.00268839	0.00223186	0.0117523	0.0172434	0.0056868	0.00191164	0.00541515	0.00615132	0.00092207	0.0107872	0.0117624	0.0231803	0.0326444	0.00051211	0.0687771	0.0203888	0.0403855	0.00391444	0.0192526	0.084135	0.0244507	0.0110917	0.00182617	0.0210472	0.0111625	0.0132202	0.0601405	0.0293106	0.0149021	0.0166787	0.0173495	0.030035	0.0447127	0.908858	1.17089	0.19647	0.452209	0.780678	1.28094	2.21137	5.08983	1.17661	1.455393	0.00705349	0.013303	0.00182926	0.00588346	0.0336778	0.00890194	0.0161848	0.0444169	0.00934243	0.0282012	0.0228747	0.00136964	0.00367301	0.00360314	0.000401654	0.0365305	0.00308047	0.00255735	0.0134663	0.0197582	0.00651618	0.00219043	0.0062049	0.00704844	0.00105655	0.0123604	0.0134778	0.0265609	0.0374053	0.000586797	0.0788077	0.0233624	0.0462754	0.00448533	0.0220604	0.0964055	0.0280166	0.0127093	0.0020925	0.0241167	0.0127905	0.0151483	0.0689115	0.0335853	0.0170755	0.0191112	0.0198798	0.0344154	0.0512337	0.8727205
71496	-1004.758	-1072.263	67.50525	0.0340237	0.0199334	0.00117498	0.0149892	0.0156219	0.0066821	0.0138737	0.0847748	0.00526737	0.0381025	0.044787	0.000854984	0.00851847	0.0122183	0.00546451	0.0366953	0.00527243	0.014651	0.018547	0.0348895	0.0382282	0.0208523	0.0186204	0.0169827	0.000220751	0.0189915	0.0155509	0.0208303	0.0569193	0.00542608	0.160449	0.0264059	0.108525	0.0136968	0.0590414	0.095106	0.0485821	0.0369263	0.0139147	0.011418	0.00933229	0.0474285	0.0867807	0.068254	0.0055724	0.0478614	0.0149277	0.0600306	0.130736	0.741412	1.48485	0.279449	0.536983	0.823669	1.21408	1.86226	3.57847	0.9218664	0.9362192	0.0203253	0.011908	0.00070192	0.00895435	0.00933232	0.00399181	0.008288	0.0506434	0.00314667	0.022762	0.0267552	0.000510757	0.00508883	0.00729907	0.00326443	0.0219213	0.00314969	0.00875235	0.0110798	0.0208426	0.022837	0.0124569	0.0111236	0.0101453	0.000131874	0.0113453	0.00928994	0.0124438	0.0340029	0.00324147	0.0958506	0.0157746	0.0648314	0.0081823	0.0352706	0.0568152	0.0290223	0.0220593	0.00831248	0.00682099	0.005575	0.0283332	0.0518417	0.0407741	0.00332889	0.0285918	0.0089176	0.0358616	0.0781004	1.673954
71532	-1001.877	-1069.079	67.20191	0.0232675	0.00746015	0.00625564	0.00506516	0.0152626	0.0120476	0.0165382	0.0905226	0.00543576	0.0155452	0.0357338	0.00807828	0.013157	0.00679023	0.00846322	0.0419208	0.0127192	0.00990123	0.00223538	0.0234917	0.0374186	0.0254828	0.019162	0.0117491	0.0107635	0.0118565	0.0451814	0.0314199	0.0621955	0.00250316	0.119889	0.0458674	0.074872	0.0110388	0.148773	0.0666531	0.104915	0.0385478	0.0132879	0.0640994	0.0241818	0.0217229	0.0973531	0.0778051	0.00332071	0.0160609	0.0106662	0.0460585	0.122295	0.858076	1.26611	0.312533	0.5671	0.837811	1.19359	1.76336	3.19966	0.8409614	1.27074	0.0134882	0.00432464	0.00362639	0.00293627	0.00884773	0.00698401	0.00958719	0.0524759	0.0031511	0.00901157	0.0207149	0.00468298	0.00762711	0.00393629	0.00490612	0.0243015	0.00737334	0.00573974	0.00129585	0.0136181	0.0216915	0.0147724	0.0111082	0.00681094	0.00623957	0.00687319	0.0261916	0.0182141	0.0360547	0.00145108	0.0694997	0.0265893	0.0434032	0.00639916	0.0862437	0.0386388	0.0608193	0.0223461	0.00770296	0.0371584	0.0140182	0.0125928	0.0564355	0.0451036	0.00192501	0.00931051	0.00618322	0.0267001	0.0708944	1.725032
