Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	tree_length
22104	-993.9894	-1062.112	68.12241	0.00613796	0.0180441	0.00617846	0.00573836	0.0265171	0.00205149	0.00331246	0.042854	0.0154684	0.0194901	0.019116	0.00713694	0.00051777	0.00559498	0.0200114	0.00271285	0.00434621	0.00699691	0.0134798	0.00232489	0.0128246	0.00383149	0.00912951	0.0104656	0.00301243	0.0038867	0.00145287	0.0789974	0.039405	0.0595921	0.0253446	0.0558842	0.0127664	0.0318531	0.0192346	0.0139918	0.0797737	0.0377115	0.0257814	0.022377	0.164283	0.0892172	0.00632487	0.0259032	0.0633114	0.0516864	0.00670077	0.0054641	0.00980867	0.685152	1.59034	0.229445	0.487754	0.799327	1.25105	2.05021	4.35835	1.064424	0.8077888	0.00512331	0.0150613	0.00515711	0.00478976	0.0221336	0.00171237	0.00276488	0.0357699	0.0129113	0.0162682	0.015956	0.00595715	0.000432179	0.00467009	0.0167034	0.0022644	0.00362775	0.00584027	0.0112515	0.00194057	0.0107046	0.00319812	0.00762033	0.00873556	0.00251445	0.0032442	0.0012127	0.0659385	0.0328911	0.0497411	0.0211549	0.0466461	0.010656	0.0265876	0.016055	0.0116788	0.0665865	0.0314775	0.0215195	0.0186779	0.137126	0.074469	0.00527932	0.0216212	0.0528456	0.0431423	0.00559308	0.00456084	0.00818722	1.198046
22140	-994.6485	-1062.107	67.4589	0.00751698	0.0143428	0.0084865	0.016628	0.0273002	0.00326908	0.00994981	0.0718375	0.000942255	0.0253118	0.0335121	0.00102265	0.000745306	0.00111621	0.0116525	0.0197485	0.00652121	0.00917327	0.0094354	0.00294015	0.0393297	0.00697662	0.0123527	0.00449654	0.00997886	0.0120546	0.00590766	0.0741052	0.106161	0.0694158	0.017821	0.0425836	0.0163695	0.0146738	0.0229643	0.00654293	0.0811624	0.0357573	0.0262403	0.0140813	0.155326	0.116511	0.00117953	0.0542317	0.0575713	0.029416	0.00151406	0.00239116	0.0151008	0.78199	1.40877	0.162026	0.411635	0.758115	1.31906	2.42933	6.17184	1.315983	1.04079	0.00563632	0.0107544	0.00636327	0.0124678	0.02047	0.00245119	0.00746048	0.0538645	0.000706513	0.0189791	0.0251277	0.000766794	0.000558839	0.00083695	0.00873715	0.0148077	0.00488967	0.00687822	0.00707477	0.00220455	0.0294898	0.00523114	0.00926222	0.00337155	0.00748226	0.00903865	0.00442963	0.0555649	0.0796009	0.0520487	0.0133624	0.0319296	0.0122741	0.0110026	0.0172189	0.00490596	0.0608565	0.0268112	0.0196753	0.0105583	0.116465	0.0873614	0.000884425	0.0406635	0.0431676	0.0220565	0.00113526	0.00179292	0.0113228	1.333669
22176	-1003.443	-1070.816	67.37336	0.0290283	0.0279939	0.0279365	0.00922176	0.0110666	0.0118699	0.00274475	0.127643	0.00807444	0.0125523	0.0326482	0.0017136	0.000321162	0.00465758	0.0131914	0.0472753	0.00161148	0.0224582	0.00220098	0.0519832	0.0619868	0.0655829	0.0109328	0.00557743	0.0150091	0.00650644	0.0660477	0.0802187	0.200532	0.0929108	0.0345445	0.0740396	0.103108	0.0135227	0.0303727	0.0216134	0.116719	0.00511224	0.0696245	0.0507501	0.184802	0.131251	0.000219862	0.0854824	0.0486389	0.147221	0.00378357	0.00573882	0.0213825	0.626415	1.70047	0.458794	0.683865	0.888206	1.12586	1.46228	2.17963	0.5633815	0.690707	0.0131982	0.0127278	0.0127017	0.00419281	0.00503158	0.00539681	0.00124794	0.0580348	0.00367116	0.00570709	0.014844	0.000779115	0.000146021	0.00211764	0.00599767	0.0214944	0.000732685	0.010211	0.00100071	0.0236349	0.0281832	0.0298182	0.00497074	0.00253586	0.00682409	0.00295825	0.0300296	0.0364726	0.0911747	0.0422433	0.0157062	0.0336632	0.0468796	0.0061483	0.0138094	0.00982686	0.0530679	0.00232435	0.0316558	0.0230743	0.084023	0.0596752	9.99634e-05	0.0388658	0.0221144	0.066936	0.00172025	0.00260924	0.00972188	2.199424
22212	-991.0349	-1058.659	67.62456	0.0146367	0.00440643	0.00440324	0.0170077	0.0448514	0.00966333	0.0092585	0.0607097	0.00727916	0.0321077	0.0220035	0.00378558	0.00017527	0.0098315	0.00162531	0.00616565	0.0021645	0.00695715	0.000197168	0.0157188	0.00934058	0.00376607	0.0147342	0.00625172	0.00502007	0.0133412	0.0509025	0.113728	0.149632	0.0539987	0.0296005	0.0719682	0.0197228	0.0169121	0.027255	0.0165652	0.0798423	0.00267228	0.0512999	0.0796071	0.157691	0.128282	0.0152008	0.0548516	0.0638542	0.0266778	0.000118026	0.0149208	0.00497778	0.788376	1.3968	0.311476	0.566163	0.83738	1.1942	1.76627	3.21052	0.8434117	1.058283	0.00940852	0.00283247	0.00283042	0.0109326	0.0288307	0.00621163	0.0059514	0.0390244	0.00467908	0.020639	0.014144	0.00243338	0.000112664	0.00631973	0.00104475	0.00396331	0.00139135	0.00447209	0.00012674	0.0101041	0.00600417	0.00242085	0.00947118	0.00401864	0.00322692	0.00857579	0.0327204	0.0731051	0.0961844	0.0347106	0.0190274	0.0462615	0.0126779	0.0108712	0.0175197	0.0106482	0.051323	0.00171775	0.0329758	0.0511718	0.101364	0.0824603	0.00977115	0.0352589	0.0410457	0.0171486	7.58674e-05	0.00959114	0.00319974	1.555684
22248	-996.1289	-1063.064	66.93536	0.0483482	0.0021347	0.000827371	0.0282247	0.0217908	0.00944689	0.00642411	0.0766434	0.00349491	0.039673	0.0758672	0.011603	0.000558525	0.010954	0.0031025	0.0296648	0.000816044	0.0125462	0.00433228	0.0219615	0.0225203	0.00071522	0.0187932	0.016578	0.00270091	0.0270078	0.0115713	0.100161	0.166148	0.134684	0.0483686	0.0838746	0.0241319	0.00412107	0.0075408	0.0259227	0.0933274	0.0182712	0.0289543	0.178628	0.177951	0.0774721	0.0423235	0.0849486	0.0867297	0.0719531	0.000421551	0.0314658	0.00516718	0.907569	1.17331	0.459746	0.684557	0.888486	1.12551	1.4608	2.17511	0.5618825	1.450337	0.0241636	0.00106689	0.000413506	0.0141062	0.0108907	0.0047214	0.00321066	0.0383051	0.0017467	0.0198279	0.0379172	0.00579897	0.000279142	0.00547462	0.00155058	0.014826	0.000407845	0.00627038	0.0021652	0.010976	0.0112553	0.000357455	0.00939253	0.00828543	0.00134987	0.0134981	0.00578316	0.0500586	0.0830378	0.0673129	0.0241738	0.0419192	0.0120607	0.00205964	0.00376877	0.0129557	0.0466435	0.00913164	0.0144709	0.0892753	0.088937	0.0387193	0.0211526	0.0424559	0.0433461	0.035961	0.000210684	0.0157261	0.00258247	2.000867
22284	-998.3093	-1064.655	66.34601	0.0520846	0.0426292	0.00778117	0.0026074	0.0473204	0.00594289	0.0201648	0.0718338	0.00062191	0.0609356	0.0805239	0.0255659	0.00187936	0.0159108	0.00712581	0.0337794	0.0136854	0.0172454	0.00231885	0.0184501	0.0332535	0.00899591	0.00865993	0.0216628	0.00482623	0.00595682	0.0518607	0.104811	0.0828024	0.15576	0.060323	0.0816981	0.0293073	0.00255238	0.0253179	0.0375955	0.0860458	0.0607857	0.0845154	0.145217	0.276468	0.139812	0.0902127	0.0726947	0.117479	0.121551	0.0124157	0.00868644	0.00790856	0.890869	1.20462	0.517521	0.72524	0.904634	1.10542	1.37885	1.93229	0.4762895	1.386644	0.0211075	0.0172757	0.00315336	0.00105666	0.0191768	0.00240838	0.00817189	0.029111	0.000252032	0.0246945	0.0326327	0.0103607	0.00076162	0.00644792	0.00288777	0.0136893	0.00554607	0.00698877	0.000939725	0.00747701	0.0134761	0.00364564	0.00350948	0.00877898	0.00195585	0.00241403	0.0210168	0.0424751	0.0335561	0.0631226	0.0244462	0.0331086	0.0118769	0.00103436	0.0102602	0.0152358	0.0348705	0.0246337	0.0342503	0.05885	0.11204	0.0566596	0.0365592	0.0294599	0.0476091	0.0492591	0.00503152	0.00352022	0.00320498	2.467582
22320	-995.9201	-1062.726	66.80612	0.0131798	0.0128522	0.00456204	0.0529708	0.0349013	0.0363191	0.00519138	0.12244	0.0143872	0.0318567	0.101331	0.00490085	0.00597719	0.00743451	0.0128666	0.0382032	0.0165523	0.0091905	0.000842008	0.0212437	0.0684626	0.010464	0.0360873	0.0104027	0.00245909	0.00974612	0.0542343	0.145844	0.181315	0.139446	0.0609541	0.0611719	0.0433062	0.0330675	0.00492828	0.0162032	0.111895	0.0246774	0.0607476	0.0991345	0.260812	0.148366	0.0406053	0.117604	0.0934609	0.137119	0.0101987	0.000137201	0.0300679	0.689431	1.58232	0.570962	0.760846	0.918262	1.08901	1.31433	1.75143	0.405232	0.8169555	0.0051481	0.00502017	0.00178197	0.0206907	0.0136327	0.0141865	0.00202779	0.0478259	0.00561975	0.0124434	0.0395806	0.0019143	0.00233473	0.00290397	0.00502578	0.0149224	0.00646543	0.00358987	0.000328894	0.00829793	0.026742	0.00408731	0.014096	0.00406335	0.000960538	0.0038069	0.0211843	0.0569675	0.0708228	0.0544684	0.0238091	0.0238942	0.0169157	0.0129164	0.00192502	0.00632908	0.0437071	0.00963918	0.0237284	0.0387226	0.101875	0.0579529	0.0158607	0.0459367	0.0365065	0.0535596	0.00398368	5.35915e-05	0.0117447	2.560119
22356	-996.5387	-1062.911	66.37264	0.0113144	0.00572029	0.0107259	0.0291772	0.052469	0.018919	0.00637334	0.0975098	0.0038565	0.108262	0.0667359	0.00451129	0.00684252	0.0141194	0.0106535	0.0154119	0.00743126	0.0227375	0.00149181	0.0269621	0.0897377	0.0373049	0.0336061	0.0203636	0.00411261	0.0154691	0.030008	0.138561	0.161212	0.118112	0.0522475	0.0572162	0.0342978	0.0405996	0.0560391	0.0188507	0.154296	0.0157386	0.0595136	0.107763	0.191416	0.215478	0.0218491	0.0588082	0.156346	0.0676535	0.00638283	0.0135376	0.0304172	0.823359	1.3312	0.472507	0.693758	0.892195	1.12083	1.44142	2.11637	0.5420865	1.159703	0.00447532	0.00226263	0.00424257	0.0115408	0.0207538	0.00748329	0.00252094	0.0385694	0.00152542	0.0428225	0.026397	0.00178441	0.00270652	0.00558485	0.00421393	0.00609607	0.00293939	0.00899369	0.000590078	0.0106647	0.0354952	0.0147557	0.0132927	0.00805471	0.00162672	0.00611872	0.0118695	0.0548068	0.0637664	0.0467187	0.0206662	0.0226315	0.0135663	0.0160589	0.0221659	0.00745628	0.061031	0.00622531	0.0235402	0.042625	0.0757135	0.0852312	0.00864228	0.0232612	0.0618419	0.0267599	0.00252469	0.00535472	0.0120314	2.528164
22392	-1003.854	-1070.63	66.77604	0.0243843	0.0291555	0.023299	0.010462	0.0285544	0.00856324	0.0148491	0.171519	0.00219306	0.0593226	0.00896094	0.00797569	0.0015198	0.021078	0.0170936	0.0621708	0.00915646	0.0090096	0.000763015	0.00389661	0.0414005	0.00779869	0.00224649	0.0161188	0.000748814	0.00607851	0.132343	0.130245	0.241377	0.0794496	0.0339826	0.0455126	0.0130333	0.0341505	0.0144827	0.00896429	0.225673	0.00614851	0.0346318	0.0480312	0.13094	0.148267	0.0412663	0.0895773	0.05827	0.0857986	0.00603178	0.0170754	0.0324092	0.800417	1.37422	0.408947	0.64656	0.872798	1.14574	1.54665	2.4453	0.646546	1.0921	0.0108569	0.0129812	0.0103736	0.00465811	0.0127136	0.0038127	0.00661141	0.0763671	0.000976437	0.0264128	0.00398977	0.0035511	0.000676675	0.00938479	0.00761075	0.0276809	0.00407682	0.00401144	0.000339725	0.00173493	0.0184332	0.00347229	0.00100023	0.00717675	0.000333402	0.0027064	0.0589245	0.0579903	0.107471	0.0353741	0.0151304	0.020264	0.00580294	0.0152052	0.00644826	0.00399126	0.100479	0.00273756	0.0154195	0.0213854	0.0582997	0.0660144	0.0183734	0.0398834	0.0259441	0.038201	0.00268559	0.00760265	0.0144299	2.245979
22428	-997.1894	-1064.881	67.69156	0.00687173	0.00187336	0.0046397	0.00724607	0.0209748	0.0162342	0.0182383	0.0769343	0.00230101	0.0218623	0.0343885	0.0032196	0.00639699	0.0078712	0.016649	0.0309503	0.00381723	0.00853341	0.0180745	0.00782191	0.0107093	0.0026365	0.0223088	0.00166847	0.00134702	0.0140011	0.00894159	0.0987775	0.151199	0.0425814	0.0268973	0.0363948	0.0218387	0.000950099	0.0175696	0.00289044	0.11073	0.00565972	0.0292413	0.0988065	0.144211	0.0282586	0.0672904	0.0612621	0.0708803	0.0500139	0.00388672	0.00119794	0.019074	0.749497	1.46969	0.25158	0.510162	0.810607	1.23364	1.96016	3.97489	0.9978322	0.9561911	0.00468701	0.00127776	0.0031646	0.00494233	0.0143063	0.0110729	0.0124398	0.0524746	0.00156945	0.0149116	0.0234554	0.002196	0.0043632	0.00536872	0.0113558	0.0211103	0.00260362	0.00582039	0.0123281	0.00533509	0.00730453	0.00179828	0.0152162	0.00113801	0.000918762	0.00954971	0.0060988	0.0673732	0.103129	0.0290435	0.0183459	0.0248238	0.0148955	0.000648035	0.0119837	0.00197149	0.075526	0.00386033	0.0199446	0.067393	0.0983622	0.0192744	0.0458968	0.0417851	0.0483454	0.034113	0.00265102	0.000817083	0.0130098	1.466124
22464	-994.6288	-1062.209	67.58021	0.00311962	0.000549751	0.00296861	0.00141283	0.00431167	0.000683599	0.00407649	0.0150928	0.000857863	0.00597501	0.00935601	0.000587061	0.000148406	0.00272365	0.00175905	0.0202504	0.000139309	0.00290506	0.00141036	0.000828898	0.00417657	0.00037942	0.00447309	0.000559087	0.000941712	0.00141719	0.00331833	0.0190948	0.0176828	0.0258378	0.00879801	0.00712886	0.0118921	0.0124157	0.00431034	0.00112659	0.00458198	0.0257271	0.00485418	0.0157182	0.0128631	0.0354075	0.0193069	0.0116825	0.0111558	0.000979875	0.00118279	0.00834599	0.0159643	0.739757	1.48796	0.0674222	0.268413	0.663434	1.50731	3.7256	14.8319	1.949958	0.9321818	0.00842052	0.00148389	0.00801288	0.00381353	0.0116381	0.00184518	0.0110033	0.0407385	0.00231555	0.0161278	0.0252538	0.0015846	0.000400578	0.00735171	0.00474805	0.05466	0.000376024	0.00784135	0.00380686	0.00223737	0.0112734	0.00102413	0.0120738	0.00150909	0.00254188	0.00382528	0.00895687	0.0515409	0.0477296	0.0697415	0.0237476	0.0192423	0.0320992	0.0335127	0.0116345	0.00304089	0.0123677	0.0694427	0.0131024	0.0424268	0.0347203	0.0955723	0.0521133	0.0315336	0.0301117	0.00264489	0.00319261	0.0225276	0.043091	0.3704791
22500	-1007.994	-1075.17	67.17685	0.0149517	0.00982317	0.00638577	0.0265463	0.0382734	0.00481602	0.0396161	0.0611146	0.0225539	0.0313293	0.051889	0.000684336	0.00277092	0.00428638	0.00164339	0.0705649	0.00859972	0.0151017	0.010767	0.0147621	0.0638647	0.0126651	0.026129	0.0300967	0.0072497	0.0603837	0.0514702	0.104776	0.168297	0.0771118	0.0447377	0.00663879	0.0309743	0.0195971	0.0140552	0.0823609	0.102856	0.00651323	0.0428231	0.0586624	0.0690877	0.0245835	0.152671	0.0692592	0.0814421	0.0703882	0.00736285	0.0112893	0.0462919	0.763931	1.44263	0.355576	0.603933	0.854422	1.17038	1.65581	2.81234	0.7476643	0.9928894	0.0075509	0.0049609	0.00322494	0.0134064	0.0193289	0.00243219	0.0200069	0.0308641	0.0113902	0.015822	0.026205	0.000345604	0.00139937	0.00216471	0.000829947	0.0356367	0.00434303	0.00762668	0.00543754	0.00745515	0.032253	0.00639614	0.0131957	0.0151994	0.00366124	0.030495	0.0259935	0.0529141	0.0849932	0.038943	0.0225934	0.00335273	0.0156426	0.00989695	0.00709817	0.0415939	0.0519446	0.00328931	0.0216265	0.0296257	0.0348907	0.0124152	0.0771021	0.0349773	0.0411299	0.0355474	0.00371839	0.0057013	0.0233783	1.980119
22536	-1001.574	-1068.98	67.40613	0.000851242	0.0352206	0.0210938	0.00553352	0.0504923	0.011133	0.0117159	0.114198	0.0130674	0.0342735	0.0358568	0.0020568	0.00467823	0.0187477	0.0053745	0.0175323	0.00203009	0.0111556	0.0104872	0.0293581	0.0336774	0.027832	0.02352	0.0251565	0.00487899	0.0242603	0.0820377	0.116969	0.230469	0.0530688	0.059144	0.0219596	0.0335537	0.0424276	0.0421527	0.0127886	0.143622	0.00403655	0.0441506	0.0444051	0.305158	0.0274309	0.0709774	0.04095	0.0733232	0.0716848	0.00536497	0.0168374	0.0549559	0.5412	1.86025	0.339705	0.590633	0.848507	1.17854	1.6931	2.94373	0.7806805	0.545491	0.00039198	0.0162184	0.00971328	0.00254807	0.0232507	0.00512651	0.00539492	0.0525856	0.00601729	0.0157823	0.0165113	0.000947114	0.00215423	0.00863291	0.00247485	0.00807328	0.000934816	0.00513694	0.00482916	0.0135188	0.0155078	0.012816	0.0108305	0.0115841	0.00224668	0.0111714	0.0377767	0.0538619	0.106126	0.0244371	0.0272346	0.010112	0.0154508	0.0195371	0.0194104	0.00588891	0.066135	0.00185875	0.0203305	0.0204477	0.140519	0.0126314	0.0326837	0.0188567	0.0337638	0.0330094	0.00247046	0.00775326	0.0253061	2.171649
22572	-992.3426	-1059.783	67.44069	0.0141423	0.0119765	0.0229831	0.00207755	0.0276412	0.00282255	0.00460663	0.0795906	0.00237734	0.0259008	0.0325483	0.00469255	0.00676318	0.0143319	0.0129131	0.0101656	0.00988257	0.0161004	0.00613095	0.0387039	0.0421306	0.0165846	0.0269065	0.0292543	0.00113178	0.0106562	0.0110867	0.0901763	0.0977283	0.0978653	0.0521728	0.0126619	0.027975	0.05177	0.0122351	0.00503169	0.136792	0.0181345	0.0411616	0.0420798	0.18906	0.0172386	0.159666	0.0992409	0.104939	0.0467591	0.00678779	0.0134662	0.0751109	0.748391	1.47177	0.396283	0.636717	0.86863	1.15124	1.57056	2.52345	0.6692919	0.9534345	0.00751388	0.00636321	0.012211	0.00110382	0.0146859	0.00149964	0.00244753	0.042287	0.00126309	0.0137612	0.0172931	0.00249318	0.00359332	0.00761462	0.00686082	0.00540105	0.00525067	0.00855421	0.00325741	0.0205636	0.0223843	0.00881149	0.0142956	0.015543	0.00060132	0.00566169	0.00589041	0.0479112	0.0519236	0.0519964	0.0277197	0.00672734	0.0148633	0.0275057	0.0065006	0.00267337	0.0726786	0.00963499	0.0218694	0.0223572	0.100449	0.00915896	0.0848316	0.0527273	0.0557546	0.0248434	0.0036064	0.0071547	0.0399069	1.882154
22608	-1001.128	-1068.426	67.29743	0.0177543	0.00145272	0.00310688	0.0086361	0.0187044	0.00377756	0.0176939	0.0475705	0.00578789	0.0384285	0.057653	0.00231616	0.00980217	0.0274496	0.0221075	0.027582	0.00105127	0.0373877	0.00365158	0.00964415	0.0499935	0.0358019	0.0153933	0.00574234	0.00259842	0.0175331	0.102341	0.0486187	0.088563	0.117984	0.0830613	0.0170573	0.0107514	0.0585726	0.0184337	0.00987421	0.0810028	0.00621924	0.0533363	0.0345597	0.169642	0.0163218	0.110168	0.0677804	0.106558	0.136439	0.0193491	0.0013185	0.0446259	0.809203	1.35775	0.413104	0.649757	0.874142	1.14398	1.53904	2.4207	0.6392333	1.117481	0.00938787	0.000768146	0.00164281	0.00456647	0.00989026	0.00199744	0.00935594	0.0251536	0.00306044	0.0203197	0.0304849	0.00122471	0.00518305	0.0145144	0.0116897	0.0145844	0.000555874	0.0197693	0.00193083	0.00509949	0.0264348	0.0189308	0.00813944	0.00303635	0.00137395	0.00927092	0.0541143	0.0257079	0.0468291	0.0623856	0.04392	0.00901931	0.00568496	0.0309712	0.00974711	0.00522114	0.0428315	0.00328852	0.0282024	0.018274	0.0897006	0.00863041	0.0582532	0.03584	0.056344	0.0721441	0.0102311	0.000697179	0.0235967	1.891197
22644	-1001.304	-1068.47	67.16634	0.00424314	0.0677081	0.0215062	0.00852295	0.0213884	0.00601599	0.023158	0.0728673	0.0202713	0.0224845	0.0606213	0.00809269	0.00751545	0.00536078	0.00736139	0.0328313	0.00372168	0.013726	0.00161733	0.00673489	0.028422	0.0266692	0.0159695	0.0149249	0.0027548	0.0197611	0.0566604	0.118332	0.177165	0.0295343	0.0198072	0.0289762	0.0546464	0.0168206	0.0334999	0.00174313	0.0872574	0.0295094	0.0513423	0.0291029	0.215436	0.0279357	0.0744232	0.0892173	0.0992379	0.1278	0.0223225	0.00137458	0.0626026	0.786377	1.40054	0.3793	0.623259	0.86286	1.15894	1.60447	2.63644	0.700963	1.052774	0.00214408	0.0342134	0.0108672	0.0043067	0.0108077	0.00303992	0.0117019	0.0368203	0.0102432	0.0113616	0.0306323	0.00408929	0.00379761	0.00270884	0.00371976	0.0165898	0.00188059	0.00693585	0.000817249	0.00340318	0.0143618	0.0134761	0.00806948	0.00754167	0.00139202	0.00998542	0.0286309	0.0597937	0.0895226	0.0149239	0.0100087	0.0146419	0.0276132	0.00849958	0.0169277	0.000880814	0.0440917	0.0149113	0.0259436	0.0147059	0.108861	0.0141161	0.0376065	0.0450821	0.0501455	0.0645783	0.0112797	0.000694582	0.0316335	1.978997
22680	-1001.605	-1068.402	66.79662	0.045572	0.00470644	0.0297462	0.00517252	0.0337464	0.0136984	0.0228483	0.0902592	0.0040409	0.00722114	0.0491301	0.0133202	0.025618	0.00241289	0.0222978	0.015764	0.000453353	0.0185343	0.00294626	0.034048	0.0263717	0.00952912	0.0305693	0.0502651	0.00456052	0.00118678	0.0198129	0.136641	0.0849288	0.0705355	0.0137779	0.0539235	0.029586	0.038678	0.0312536	0.0165715	0.144104	0.0552446	0.0358352	0.0515562	0.282268	0.0163223	0.0958159	0.0412962	0.0506898	0.128751	0.010442	0.00100344	0.0535007	0.860884	1.26084	0.332394	0.584398	0.845702	1.18245	1.71116	3.00848	0.7964128	1.280222	0.0224874	0.00232238	0.0146782	0.00255237	0.0166521	0.00675945	0.0112745	0.0445382	0.00199397	0.00356325	0.0242431	0.00657283	0.0126412	0.00119063	0.0110028	0.00777869	0.000223706	0.00914572	0.00145383	0.0168009	0.0130131	0.00470212	0.0150844	0.0248032	0.00225038	0.000585612	0.00977661	0.0674251	0.0419079	0.0348056	0.00679866	0.0266084	0.0145991	0.0190856	0.015422	0.00817717	0.0711076	0.0272603	0.0176828	0.0254403	0.139285	0.00805421	0.0472802	0.0203775	0.0250128	0.0635317	0.00515257	0.000495147	0.0263998	2.026556
22716	-1002.575	-1069.836	67.26174	0.00937568	0.0209215	0.0190259	0.0229102	0.0609222	0.00482096	0.00738918	0.0792466	0.0133012	0.0471874	0.047011	0.0108228	0.0015375	0.0223849	0.0386891	0.0711724	5.82442e-05	0.00308211	0.00355254	0.0201425	0.0156019	0.0243177	0.0116125	0.00795943	0.00154638	0.0191356	0.105287	0.100152	0.0282693	0.0365641	0.0546292	0.0476316	0.023279	0.00989393	0.0273265	0.0408819	0.0421027	0.0173809	0.0295001	0.124938	0.00321488	0.0253406	0.00342378	0.156889	0.0358031	0.132068	0.0256708	0.00745784	0.140731	0.797702	1.37931	0.314874	0.569168	0.838763	1.19223	1.75695	3.17587	0.8355656	1.084377	0.00520246	0.0116091	0.0105573	0.0127126	0.0338051	0.0026751	0.00410018	0.0439731	0.00738069	0.0261838	0.0260859	0.00600544	0.000853143	0.0124211	0.0214682	0.0394928	3.23191e-05	0.00171023	0.00197127	0.0111768	0.00865732	0.0134936	0.00644363	0.0044166	0.000858069	0.0106182	0.0584225	0.0555733	0.0156863	0.020289	0.0303132	0.0264303	0.0129173	0.00549003	0.0151632	0.0226849	0.0233623	0.00964449	0.0163693	0.0693266	0.00178391	0.0140612	0.00189982	0.0870558	0.0198668	0.0732829	0.0142444	0.00413828	0.07809	1.802161
22752	-1005.242	-1072.854	67.61224	0.00489846	0.000685101	0.0208661	0.0126616	0.0337619	0.000468909	0.00861477	0.0857543	0.0102112	0.0359978	0.0594375	0.00488562	0.000382089	0.0221012	0.00875906	0.0177105	0.00360663	0.0120218	0.00522409	0.0109276	0.0228789	0.0256882	0.0048879	0.00031557	0.00158645	0.0148052	0.0305478	0.0590218	0.0588463	0.0613309	0.0280226	0.013545	0.072766	0.0443692	0.0165827	0.025568	0.0117589	0.106583	0.0384435	0.0823672	0.00653197	0.0679385	0.0166498	0.00291511	0.0261242	0.0017998	0.0178846	0.0680163	0.10648	0.77989	1.41271	0.220633	0.478527	0.794578	1.25853	2.08975	4.53242	1.092742	1.0351	0.0035159	0.000491736	0.0149768	0.00908792	0.0242328	0.000336562	0.0061833	0.0615506	0.00732916	0.0258376	0.0426616	0.00350668	0.000274246	0.0158632	0.00628687	0.0127118	0.00258868	0.00862868	0.00374962	0.00784336	0.0164215	0.0184379	0.00350832	0.000226502	0.00113869	0.0106265	0.0219259	0.0423633	0.0422372	0.0440206	0.0201134	0.00972199	0.0522282	0.0318462	0.0119023	0.0183516	0.00844003	0.0765008	0.027593	0.0591195	0.00468836	0.0487633	0.0119505	0.00209234	0.0187508	0.00129182	0.0128368	0.0488191	0.0764264	1.393232
